"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000228238",1.43785255744251,0.198026186918673,0.301972336158959,0.728428016335941,0.466351618337859,NA
"ENSG00000228242",3.88524721775729,-0.0252131155914479,0.366884858944323,-0.130282859461505,0.896342640650152,NA
"ENSG00000228251",1.6688941567698,-0.400596707931052,0.289045744179962,-1.24123668563523,0.214518326252292,NA
"ENSG00000228252",0.678294425306873,-0.0896252808776815,0.195285042873878,-0.544005906227094,0.586437408528422,NA
"ENSG00000228285",2.18142040622655,0.0647596242407342,0.329125495878624,0.379483819015239,0.704328617865692,NA
"ENSG00000228289",1.28374867522602,-0.166663027960128,0.271014197577747,-0.551510452777271,0.581283803183127,NA
"ENSG00000228293",1.74701423937893,0.115344968090681,0.308128719144203,0.337204266791342,0.735962921036522,NA
"ENSG00000228294",2.32592704002321,0.162785942998435,0.311544854243921,0.25080836838883,0.801962271300771,NA
"ENSG00000228307",1.81210238735051,0.174297233282285,0.295170146966044,0.413132274105062,0.679509704664041,NA
"ENSG00000228313",1.28644891160116,0.159732245614322,0.244904047076783,0.966258299378753,0.333914946975716,NA
"ENSG00000228323",1.83118545951336,-0.313340280010544,0.317018512568313,-1.03253455250096,0.30182176980762,NA
"ENSG00000228331",1.67345476739449,-0.355117925152881,0.313939067909998,-1.19634216748365,0.231563059754543,NA
"ENSG00000228335",1.97426151038924,-0.297240779286629,0.325600387860274,-1.03526076826771,0.300547146150456,NA
"ENSG00000228348",3.3400653210781,-0.147079356523917,0.357172694893906,-0.320757350378955,0.748394282346716,NA
"ENSG00000228350",1.0531485808814,0.203687895402035,0.211064256327285,0.679682333163718,0.496705624764789,NA
"ENSG00000228352",3.20678895435004,-0.162375718353238,0.358763288698647,-0.48061799894018,0.630788020779585,NA
"ENSG00000228360",1.85210406978577,0.17584019628069,0.322829177025781,0.684710288427609,0.493526755443294,NA
"ENSG00000228372",0.709709793157572,0.114884821696066,0.223408088845647,0.475913588542749,0.634135940930483,NA
"ENSG00000228384",1.10232604952728,0.137872522702648,0.258485919427127,0.667252935532772,0.504610583464374,NA
"ENSG00000228397",2.16666120829888,0.121177487934986,0.3307764102184,0.390125303667461,0.696443892722667,NA
"ENSG00000228412",0.725199057456759,-0.138860450646141,0.159048214333175,-0.59214127857711,0.553755987352125,NA
"ENSG00000228430",1.77430088637564,0.285796626965478,0.296004613128604,0.564232815274156,0.572595697792716,NA
"ENSG00000228444",3.76147366928067,-0.435332488012901,0.356994994252442,-1.48146838560198,0.138481803347636,NA
"ENSG00000228446",2.85997543538389,0.224592600189474,0.345378405516031,0.813763794489202,0.415780279986339,NA
"ENSG00000228459",1.3979695175664,-0.0688695337829046,0.281414079942466,-0.208932472894895,0.834500953839805,NA
"ENSG00000228485",2.12175649977383,-0.150072414481992,0.327370185541749,-0.70769555437099,0.479134338749364,NA
"ENSG00000228487",1.78407079174732,-0.29400474038391,0.272142872537055,-1.21979934690918,0.222540949047163,NA
"ENSG00000228495",4.48194809621465,-0.682499491073608,0.363316228496488,-2.0880665406083,0.036791832762675,NA
"ENSG00000228499",1.17765786663996,0.0535695520067365,0.230264566650449,0.0304816620297602,0.975682918165821,NA
"ENSG00000228507",0.915642855438187,-0.106281156514396,0.239271275799154,-0.523749599042887,0.600452712975752,NA
"ENSG00000228510",4.0255619638572,-0.166317384231297,0.367157283202828,-0.394522725759503,0.693195152230226,NA
"ENSG00000228526",1.46810767972523,-0.137312386247194,0.292058393069248,-0.697811933859183,0.485294814877051,NA
"ENSG00000228536",1.21231819517201,-0.316559704579114,0.245217404784935,-1.0426792298353,0.297096880597789,NA
"ENSG00000228546",0.631886968425081,-0.0211193189543169,0.192337788138079,-0.388869985864475,0.697372325921542,NA
"ENSG00000228549",1.47401769304467,0.204518788497091,0.291960066579943,0.652305921542895,0.514203840795104,NA
"ENSG00000228554",2.08252182835771,-0.0956254495910393,0.327567280805968,-0.4613739673684,0.644530325301526,NA
"ENSG00000228577",1.67894832426673,0.0694552511204072,0.304304558342674,0.114543237870511,0.90880717305945,NA
"ENSG00000228626",1.76942137957457,-0.181776139002963,0.297453789903956,-0.550020866211357,0.582305061780893,NA
"ENSG00000228634",1.0272816616543,0.0210391291979105,0.2474166208154,-0.153361742547244,0.878113012959641,NA
"ENSG00000228643",0.690542245168509,0.0653981363163267,0.199774271853904,0.189243459465812,0.84990200728116,NA
"ENSG00000228653",3.0188275634208,-0.302401808276265,0.353555945043853,-0.824263303043763,0.409789965034438,NA
"ENSG00000228661",1.18267907388379,0.188583949797402,0.273714344942502,0.591935426933474,0.55389382956878,NA
"ENSG00000228663",2.70415536805647,-0.0348618398403005,0.350655123071524,-0.136406866145108,0.89149964601604,NA
"ENSG00000228674",2.9369016411049,0.2416858302323,0.325555315117567,1.28609398533505,0.198410262976037,NA
"ENSG00000228677",0.989992505518045,-0.0572723413393512,0.246585649818249,-0.286065266563164,0.774828133644597,NA
"ENSG00000228692",2.01189091319586,0.464452735355307,0.298443790057395,1.95854168357265,0.0501664848462038,NA
"ENSG00000228701",4.01031544762513,0.0403234838543228,0.368087638263796,0.123808402452143,0.901466978810691,NA
"ENSG00000228702",2.00375038831702,-0.150970982746118,0.333949653056069,-0.460936199400791,0.644844379523138,NA
"ENSG00000228707",0.815823384105885,0.224316791358188,0.232400218798866,1.0339630227676,0.301153450187998,NA
"ENSG00000228727",0.701806013765941,-0.143024373790736,0.204953576954259,-0.63500426112423,0.525425635896286,NA
"ENSG00000228728",1.17191052963111,-0.0447546308236019,0.221896972152413,-0.0116783571436751,0.990682230939144,NA
"ENSG00000228737",0.953272709182688,-0.103030475532705,0.272259546621706,-0.376796897616916,0.706324546456075,NA
"ENSG00000228741",4.0915477939377,-0.441003234727409,0.360018461824709,-1.5074048657761,0.131706912337452,NA
"ENSG00000228745",0.55592274108838,-0.0386377162278413,0.206903546778845,-0.195045567180711,0.845357275144264,NA
"ENSG00000228748",3.62644836526216,0.155358614036475,0.360279614241764,0.360098059498264,0.718773803885747,NA
"ENSG00000228763",1.45646705748172,-0.105504650789683,0.267282841212744,-0.400470330653633,0.688810131904625,NA
"ENSG00000228779",1.10708657754343,-0.228975624581605,0.254875069934104,-0.833983776786878,0.404290125859457,NA
"ENSG00000228786",1.18705739756203,-0.0094937166116237,0.264258921220167,-0.161381597922549,0.871792859425606,NA
"ENSG00000228787",1.66898713578517,0.191507502470053,0.305163714135039,0.554185117803158,0.579452162245912,NA
"ENSG00000228789",1.01062236110296,0.0576098470442358,0.23466400624209,0.176908681015423,0.859580119711594,NA
"ENSG00000228791",4.76579867465713,0.264605427568547,0.370683189477257,0.802630273653322,0.42218846502717,NA
"ENSG00000228802",0.546928559166807,-0.0243155206484065,0.185669550158118,-0.0451586900421613,0.963980821207447,NA
"ENSG00000228804",0.629299283335973,0.003764083411728,0.197788158630679,0.0683129319470992,0.945536529972853,NA
"ENSG00000228808",1.52329398981489,0.00865513693500605,0.284673729763676,0.28675012481536,0.77430365441268,NA
"ENSG00000228816",2.01661852359252,-0.0261610135929566,0.312495163208454,-0.545554412788125,0.585372267913277,NA
"ENSG00000228817",0.821590012895326,-0.216512306096788,0.233323448663201,-1.02393546204657,0.305865759067131,NA
"ENSG00000228828",1.68886718775603,-0.0868841427914858,0.311231012070936,-0.367024734947509,0.713600567776267,NA
"ENSG00000228834",4.03261770181977,-0.00871098672459826,0.356403106423417,0.189966333488024,0.849335512095623,NA
"ENSG00000228839",3.06720391190888,0.353229888039793,0.35758417664011,1.03286413119229,0.301667486614785,NA
"ENSG00000228847",0.595664347357818,-0.080655807450661,0.171032622063046,-0.326739075748915,0.743865242739578,NA
"ENSG00000228857",4.09271783018985,-0.22792266689497,0.369220073713237,-0.621995759904322,0.533944656092493,NA
"ENSG00000228877",0.804056058422356,-0.271849547453997,0.213654827542777,-1.2300220085966,0.218688863385359,NA
"ENSG00000228897",3.09818424936141,-0.00542103001886534,0.353422548378246,0.116819598093997,0.907003013052659,NA
"ENSG00000228906",3.22701388992675,-0.251985608827748,0.352472012534011,-0.802293172564719,0.422383390849657,NA
"ENSG00000228915",2.81845395988768,0.121964915927857,0.344612620894738,0.5380531570434,0.590540350566097,NA
"ENSG00000228919",1.25138594213769,0.0293704596618261,0.26582867016356,0.121614307456174,0.90320448188955,NA
"ENSG00000228939",0.738350941245315,0.143078614136578,0.158231731721493,0.642034383500591,0.520850858328047,NA
"ENSG00000228941",2.88950943257423,-0.142633427443239,0.354300210159213,-0.414468621246628,0.678530942830901,NA
"ENSG00000228952",1.03643295534087,-0.143820479992212,0.230041476219053,-0.655293988113792,0.512278490754801,NA
"ENSG00000228955",0.672131948613354,0.0128461559344525,0.196036144516316,0.0282445861969493,0.977467076751906,NA
"ENSG00000228962",4.65697004811533,-0.33504411456764,0.366606763870345,-1.01649133133891,0.30939547343362,NA
"ENSG00000228986",3.13348047869914,0.422499967384725,0.351281872650535,1.26038177356768,0.207531673480152,NA
"ENSG00000228992",0.619702101195667,0.126915682765033,0.192416688588543,0.730419496531474,0.465133804590398,NA
"ENSG00000229000",0.556498925015565,0.12508297728735,0.187078043924856,0.656186664799576,0.511704027921108,NA
"ENSG00000229007",4.24817944422067,-0.300460887018004,0.365843507708825,-0.916701331045531,0.359299168427651,NA
"ENSG00000229019",0.95702425387446,-0.0519369125231686,0.221253247901118,-0.560650967005004,0.575035499540085,NA
"ENSG00000229020",1.48155862657095,0.00833805512271941,0.297963413191375,0.368189986446072,0.712731576371819,NA
"ENSG00000229021",1.0862189004703,-0.267025211073471,0.232520843878008,-0.883890956096805,0.376755079763297,NA
"ENSG00000229022",0.748292479306824,0.00123124039154762,0.20912949080274,0.0746676421188158,0.940479153627261,NA
"ENSG00000229029",1.49850786560082,0.322277935994837,0.301780746185875,1.13475703150317,0.256477134230258,NA
"ENSG00000229037",0.777646122278679,0.0140880918164536,0.189341893235771,0.237710928925015,0.812105306559405,NA
"ENSG00000229046",0.586139997227119,-0.00713423069884225,0.167824175914734,-0.121634021695288,0.903188868113558,NA
"ENSG00000229052",0.814970178001031,0.0591877692788494,0.211350072983796,0.22939212253896,0.818564158248843,NA
"ENSG00000229056",0.862366000566388,0.0597102564082195,0.197378741502406,0.354216719724406,0.723176474339476,NA
"ENSG00000229065",0.6749900282371,0.0602117850574029,0.177271640031974,0.0257887814584451,0.979425809973748,NA
"ENSG00000229091",1.9409593938933,-0.219764857402951,0.322771735935706,-0.580736142526964,0.561418298812564,NA
"ENSG00000229118",0.945103582528944,0.0240725086589301,0.260550006869156,0.0946571746794528,0.924587134834885,NA
"ENSG00000229129",1.72515094350366,0.135602375060082,0.281683068886396,0.345751224293055,0.729529684216702,NA
"ENSG00000229133",4.615452429307,0.2171420336202,0.369479553738469,0.573309086573018,0.566435434084715,NA
"ENSG00000229137",1.22911460622539,-0.0471424607375788,0.280034931970093,-0.430065258616582,0.667148170964203,NA
"ENSG00000229151",0.743824673627932,-0.194244508772011,0.185711804723264,-0.856313469992708,0.391824412554171,NA
"ENSG00000229160",1.52375888162431,-0.0546316960040396,0.302075171256576,-0.308886756255528,0.757407671497555,NA
"ENSG00000229164",0.635778590176788,0.0680878948306242,0.197031695067033,0.233050595132367,0.815722117984453,NA
"ENSG00000229178",4.54592615249789,-0.448887550974297,0.366203377708351,-1.16068384218387,0.245770495119551,NA
"ENSG00000229190",0.646727412858303,0.14585900548452,0.196401931587677,0.67479642361981,0.49980511290071,NA
"ENSG00000229195",0.694925575021185,-0.162375738116958,0.201729300107665,-0.710932384855826,0.477126136572817,NA
"ENSG00000229196",0.648681428555129,-0.106225088236544,0.217089524575648,-0.605039649697218,0.545152651989573,NA
"ENSG00000229198",0.715448346487203,-0.175959313429557,0.223382141271508,-0.851911849947195,0.394263019314501,NA
"ENSG00000229203",0.569565073809642,-0.0429335446434675,0.208541692701152,-0.185222979517543,0.853054145883448,NA
"ENSG00000229204",4.34461505883056,-0.226353247537976,0.364279698236617,-0.827080425740043,0.408191478010414,NA
"ENSG00000229207",1.57413247133028,-0.0984286279518204,0.314450778520291,-0.255789639818715,0.798113274078104,NA
"ENSG00000229211",4.71822108373229,0.325482884282105,0.368147346213483,0.947811679842809,0.343225333431107,NA
"ENSG00000229222",2.32873174348836,-0.182702780065598,0.307754050585899,-0.437852684420621,0.66149307681431,NA
"ENSG00000229227",2.49623401596847,0.381362758015085,0.344472227227613,1.10841049365212,0.267684575025264,NA
"ENSG00000229236",2.54839715957732,0.333172856313711,0.335998583098753,0.929732879968679,0.352509406028693,NA
"ENSG00000229237",0.740413192439257,-0.150683304707505,0.205377703147676,-0.616727479347111,0.537414492909085,NA
"ENSG00000229240",0.506363156797803,0.0826255464661693,0.158998361922589,0.395079351042625,0.692784327375776,NA
"ENSG00000229245",0.722346725490208,0.200578664193498,0.184064083237628,0.998286908708399,0.318140253851634,NA
"ENSG00000229276",0.70260299357396,0.0680511605490965,0.201835150236303,0.479868462668035,0.631320927585386,NA
"ENSG00000229278",0.917220222657447,-0.0535449558020944,0.218620367726192,-0.45941412266527,0.645936808523421,NA
"ENSG00000229291",2.67369102742999,0.387950240306501,0.331507091861656,1.5854414461101,0.11286607071626,NA
"ENSG00000229292",3.69919438479644,0.130222216842259,0.161787474215845,-0.137667800529989,0.890502968495926,NA
"ENSG00000229298",1.39384501380897,-0.0940482609559279,0.274466526880699,-0.320818425007108,0.748347995735645,NA
"ENSG00000229311",0.561662553586274,-0.0896378331312533,0.164036889294735,-0.272878711001829,0.784946451844329,NA
"ENSG00000229321",0.716110091339296,-0.0752057493329646,0.224103307418732,-0.307224631956494,0.758672397968502,NA
"ENSG00000229332",1.18616590541859,0.248108629034207,0.221402486006765,0.740343301333831,0.459091712899444,NA
"ENSG00000229337",0.766409169972795,-0.055205950232568,0.22428042766013,-0.290099503930155,0.771740115294429,NA
"ENSG00000229348",1.70105752215257,0.0452615514735436,0.323710115572501,0.15102220177344,0.879958202282016,NA
"ENSG00000229352",0.804382679253829,-0.269286200349939,0.21331276817063,-1.2536028820057,0.209986383175886,NA
"ENSG00000229367",0.915642855438187,-0.106281156514396,0.239271275799154,-0.523749599042887,0.600452712975752,NA
"ENSG00000229388",2.83620492213722,-0.0198429224048246,0.35388176724765,-0.134696549990675,0.892851801040339,NA
"ENSG00000229417",2.61059350213096,-0.387866770951892,0.348674964897616,-1.10007428714472,0.27129975598281,NA
"ENSG00000229420",0.629271207876163,0.132057283326449,0.19633148918113,0.637873456982757,0.52355605734005,NA
"ENSG00000229427",0.964001995151632,0.107422948586342,0.243201549895653,0.590053327904744,0.555154897634246,NA
"ENSG00000229447",1.89903677739546,-0.145392265449104,0.330236321311008,-0.403682300053709,0.6864463570057,NA
"ENSG00000229465",1.72515094350366,0.135602375060082,0.281683068886396,0.345751224293055,0.729529684216702,NA
"ENSG00000229487",3.05524028286858,-0.075646798010228,0.355742605954401,-0.159566680268034,0.873222427905268,NA
"ENSG00000229489",0.669204200021148,-0.0815096240200648,0.219637165401962,-0.312220156208165,0.754873214798044,NA
"ENSG00000229498",1.71531523039279,0.363998402659502,0.29970391559241,1.44271011786525,0.149102147842751,NA
"ENSG00000229512",2.83954062398747,-0.0717186306665746,0.340572879027112,-0.619074686740488,0.535867158198133,NA
"ENSG00000229519",1.0734793725077,-0.11371823104974,0.228872973164314,-0.0695937713120256,0.944516994694679,NA
"ENSG00000229521",1.14553044580101,-0.289674575863176,0.275929985934417,-1.08115446626305,0.279628408744105,NA
"ENSG00000229523",1.16192924119424,-0.00027975843299946,0.274419116073983,-0.0489182029967886,0.960984482334597,NA
"ENSG00000229525",1.20752268356295,-0.044617613584083,0.272651159960155,-0.0518009804049502,0.958687274351839,NA
"ENSG00000229539",4.68538036480324,0.363460732594968,0.370417166556571,0.730895437270458,0.464843023178067,NA
"ENSG00000229542",0.697414872479187,0.133989953882796,0.15363564795581,0.357832529546483,0.720468645215322,NA
"ENSG00000229562",2.11910639883483,-0.289523471386238,0.303074402515261,-1.25360632771843,0.209985130130162,NA
"ENSG00000229567",2.34428726783418,0.0144657332574906,0.331126644525408,-0.245677381615648,0.805931982513363,NA
"ENSG00000229582",3.51398422328815,-0.287461036104935,0.357956765300807,-0.67571196058135,0.499223540626942,NA
"ENSG00000229586",2.28580247883542,-0.0468084571231497,0.330559429352316,-0.287361617518918,0.773835447125356,NA
"ENSG00000229591",1.03688136213113,0.21921437020799,0.250912452873552,0.882971953188316,0.377251425314164,NA
"ENSG00000229596",0.701852029484,0.0971992490184503,0.203788211040103,0.277835622384348,0.781138544601224,NA
"ENSG00000229598",3.81425776205175,-0.0242251767190648,0.36251844402633,0.0381231675092883,0.969589479733352,NA
"ENSG00000229604",2.00674299341433,0.103733960533221,0.322924144636931,0.659139846889379,0.509805969982979,NA
"ENSG00000229621",1.08312424942892,-0.0337472171522035,0.27006098652603,-0.074973796829359,0.940235560301371,NA
"ENSG00000229625",2.60483154137595,-0.697058266667729,0.323965617027181,-2.44499842493856,0.0144852774545159,NA
"ENSG00000229635",1.44814447737594,0.10067854131005,0.289379787526268,0.299413045144924,0.764624909876862,NA
"ENSG00000229660",0.588947219028798,-0.12639306215292,0.190177123156891,-0.559367092240493,0.575911215233752,NA
"ENSG00000229664",0.628695023948977,-0.0300925253042703,0.195667872072182,-0.327290386460946,0.743448262899804,NA
"ENSG00000229666",4.54735890014012,0.20885634300168,0.364848168500472,0.239219894772481,0.810935076655558,NA
"ENSG00000229670",0.616452671254466,0.0482657897280398,0.166609050143393,0.423393951339889,0.672007857256708,NA
"ENSG00000229676",2.40340548546369,-0.312655402752909,0.332447711918767,-0.95046927778515,0.341873857227018,NA
"ENSG00000229683",0.737424375446208,-0.0860046121212453,0.205562928637595,-0.129464938884871,0.896989766146623,NA
"ENSG00000229694",1.08172426940217,-0.129680745088984,0.255321297101013,-0.532394473874244,0.59445281176484,NA
"ENSG00000229695",0.636275765444882,0.00491285949343621,0.195577644717357,0.0947680134547433,0.924499094058101,NA
"ENSG00000229700",1.23926644909888,-0.19255850017004,0.275701820759222,-0.52339842084122,0.600697022890895,NA
"ENSG00000229720",3.05117431857599,-0.318273064634283,0.339601379528595,-0.973213009043367,0.330447446579924,NA
"ENSG00000229739",1.14762516362088,-0.100788028753434,0.269801213038382,-0.660860093583488,0.508702040242724,NA
"ENSG00000229766",0.851204268815333,-0.0416049500344295,0.229592521322269,-0.262207013231865,0.793161846729564,NA
"ENSG00000229780",3.45989468844875,0.182509135449231,0.36229467110654,0.619132821258062,0.535828863038346,NA
"ENSG00000229791",0.560073716619976,0.0356647507450176,0.18817342368526,0.184445928838767,0.853663641835345,NA
"ENSG00000229800",1.06753149304427,-0.173475813590914,0.262495305177576,-0.747780188809212,0.454592753660947,NA
"ENSG00000229806",2.15242941304922,-0.169820456369822,0.329808149282239,-0.652801244720601,0.513884421071525,NA
"ENSG00000229808",1.35082130717343,-0.336650919856627,0.282942722980223,-1.09784806978954,0.272270837120024,NA
"ENSG00000229827",0.707648068278728,-0.0947464763282635,0.221381750866643,-0.329233585127312,0.741979139415584,NA
"ENSG00000229835",0.805592532573297,0.133836673741202,0.245537339821273,0.67481099287234,0.4997958553275,NA
"ENSG00000229839",2.39028732746933,-0.0880455638783943,0.321455247316221,-0.431308912352851,0.666243770910697,NA
"ENSG00000229847",2.64749701132869,-0.0473355621278905,0.276180079148566,0.0357187513076177,0.97150661871057,NA
"ENSG00000229853",0.67565051392093,0.0146256241544225,0.17997955980853,-0.0633353530781729,0.949499464577254,NA
"ENSG00000229867",3.37972685131705,-0.139766937992718,0.358658343037279,-0.358886187994501,0.719680232647952,NA
"ENSG00000229869",0.728109771343904,0.0839288265176324,0.20613964429974,0.238644166946821,0.811381514150137,NA
"ENSG00000229870",0.74554148380198,0.0259831384026975,0.225998452842577,-0.0676881698362915,0.946033866815474,NA
"ENSG00000229886",3.23704645654838,-0.28725814070489,0.341061684375121,-0.285368717074697,0.77536167168563,NA
"ENSG00000229901",1.39549491917611,-0.424656002277826,0.273932548954192,-1.61375156958259,0.106581323238674,NA
"ENSG00000229915",2.63129815837611,-0.120701446980587,0.325836956723716,-0.947610568642104,0.343327743849761,NA
"ENSG00000229917",2.64113306468181,-0.0430545913299344,0.341249152926458,-0.242136478074294,0.808674413622316,NA
"ENSG00000229924",1.11964576038523,-0.155555007799273,0.269855689945851,-0.437871729173647,0.661479270326356,NA
"ENSG00000229930",2.93838080023855,-0.434235328606183,0.353781531799056,-1.23205896442798,0.217927058757008,NA
"ENSG00000229950",3.40104474036096,-0.430531175904606,0.358550770471957,-1.31990310544679,0.18686737063596,NA
"ENSG00000229953",0.884793189075428,-0.209504891037841,0.238070496793227,-1.07169343474674,0.283857750617559,NA
"ENSG00000229978",0.976380821470862,0.139029544149666,0.156131541629292,0.365014104147385,0.715100877992397,NA
"ENSG00000229999",0.95063427406156,0.120115079303198,0.198055638497799,0.397134736494873,0.691268105697585,NA
"ENSG00000230002",1.76037230590164,0.249355946356394,0.316815990590047,0.852659240379348,0.393848300377228,NA
"ENSG00000230006",2.0264137192514,-0.419337883655108,0.313306400495214,-1.59170874115763,0.111450163346229,NA
"ENSG00000230010",0.67562243846112,0.144821357812863,0.199933568405128,0.738671030031513,0.460106781233235,NA
"ENSG00000230013",0.62618014886822,0.0435831240153275,0.194891022922217,0.188665283750737,0.850355162441634,NA
"ENSG00000230024",2.05625959800888,-0.52717644754994,0.318734139657338,-1.78170373454956,0.0747975575763157,NA
"ENSG00000230042",3.08760921460765,-0.0896460732516827,0.356559114575091,-0.26966985563569,0.787414253339353,NA
"ENSG00000230045",2.16917750661832,0.147510803931074,0.30216019428734,0.610370087738206,0.541616678258346,NA
"ENSG00000230068",0.828036326795108,-0.0889750111979515,0.217631462432393,-0.49899587254199,0.617782291774854,NA
"ENSG00000230071",2.40628247492619,0.107655492851066,0.316324584016705,0.364424953796104,0.71554070429573,NA
"ENSG00000230079",0.63990804251439,-0.0440199962161778,0.213413650220559,-0.270191451879523,0.787012968632605,NA
"ENSG00000230082",3.82001038306047,-0.135428047406895,0.357381933957421,-0.124935922669627,0.90057427898738,NA
"ENSG00000230092",3.31733768055234,-0.0406851750730571,0.360668519137556,-0.0404532371463607,0.967731787849742,NA
"ENSG00000230099",2.36075699136413,0.405196866893731,0.321495024963455,1.6665330634571,0.0956072884352262,NA
"ENSG00000230149",2.75548116510407,-0.446817988213186,0.332182450027108,-1.80635425293089,0.070863022477009,NA
"ENSG00000230175",0.586196223523954,-0.105637669209049,0.191516253372433,-0.507447562524531,0.611840820479268,NA
"ENSG00000230185",2.38540733093637,-0.135099684551359,0.343222039987158,-0.380336407831613,0.703695712973561,NA
"ENSG00000230186",2.1446528958812,0.0745963499044616,0.31988711987169,0.32876922650594,0.742330124883765,NA
"ENSG00000230188",1.76420321286758,-0.0173330807346194,0.319711503056142,-0.189691521521826,0.849550865030105,NA
"ENSG00000230191",2.47606531573062,-0.100878254725184,0.316614810061807,-0.396535134543685,0.69171029393684,NA
"ENSG00000230197",1.39141444048486,-0.232507617203963,0.26864531719898,-0.821980819678512,0.411087813230057,NA
"ENSG00000230205",0.660843687491858,0.151199720025919,0.19819002609062,0.674626524769346,0.499913076499567,NA
"ENSG00000230212",2.7405589282087,0.369595590624533,0.348954723159741,0.994047777782619,0.320199607625648,NA
"ENSG00000230225",0.627089505892693,-0.0734210898166036,0.168443681415057,-0.357491632335142,0.720723789334789,NA
"ENSG00000230255",2.43317694142948,-0.133882901013011,0.330832589145649,-0.786655351916524,0.43148364729036,NA
"ENSG00000230257",0.559668087129412,-0.119124551272927,0.152561521656664,-0.476285668952234,0.633870873777838,NA
"ENSG00000230262",0.699393380700077,0.0731641444045232,0.200032373145063,0.301240704085697,0.763230953127638,NA
"ENSG00000230287",0.963447334418441,0.135555671290063,0.26144967048872,0.386939017362309,0.698801355011823,NA
"ENSG00000230290",1.58889346520855,0.104842411527785,0.282831971107086,0.365819403646422,0.714499839981484,NA
"ENSG00000230295",4.17910408976617,-0.642477883434265,0.363758031554504,-1.88893206757471,0.0589009319037472,NA
"ENSG00000230299",1.20647450864681,0.210405806100503,0.276111887703962,0.988768757900993,0.322776293176234,NA
"ENSG00000230303",0.84655485884738,-0.224609291536064,0.234413488727178,-0.980470892586863,0.326853730769716,NA
"ENSG00000230305",0.680786067031829,-0.0696982056281891,0.172794221732973,-0.274711616551866,0.78353780569969,NA
"ENSG00000230306",1.65096756448435,-0.165402468237309,0.268523515206293,-0.799298519081997,0.424117337387608,NA
"ENSG00000230310",1.18891114416855,-0.0614658302310609,0.215732496385071,-0.247951143853929,0.80417220807965,NA
"ENSG00000230312",0.612341512790189,0.0507839053489781,0.167498173153899,0.386859142960841,0.698860489754683,NA
"ENSG00000230316",0.80608970784139,0.037516762164932,0.231896075147189,0.251815121328061,0.801183968750647,NA
"ENSG00000230325",2.46640380627164,0.0901031360891512,0.33747942180018,0.354720552802229,0.722798952035819,NA
"ENSG00000230337",2.39386703022946,0.221198801434929,0.315779591792502,0.726168516352334,0.467735470048072,NA
"ENSG00000230360",0.803977955316452,0.110741679847782,0.21000076579294,0.346783061431075,0.728754303417265,NA
"ENSG00000230371",0.582863750994371,0.165076449672999,0.169129178739825,0.830938802076072,0.406008202143718,NA
"ENSG00000230408",0.964140813043304,0.0166893824581435,0.247549109257827,-0.1113226887979,0.911360464168605,NA
"ENSG00000230423",1.29017596376886,0.139045027186024,0.2828305823845,0.309259020096908,0.757124501201099,NA
"ENSG00000230427",0.78621038735414,0.229094648844343,0.228656206600525,1.04834491981676,0.294479720737811,NA
"ENSG00000230433",0.742897581513727,-0.00178876061712173,0.202332726862919,0.126132725135223,0.899626863419327,NA
"ENSG00000230435",4.82158671519778,0.288201840513916,0.371756156930809,0.791768055770072,0.428495931714397,NA
"ENSG00000230439",2.20295617796937,0.285136498298373,0.311313671952938,1.09049047731355,0.275497145807701,NA
"ENSG00000230445",3.85194195786171,-0.495438294812546,0.359950564078766,-1.58263538748543,0.113504592915455,NA
"ENSG00000230447",0.649015293407487,-0.11377922831248,0.173634008432204,-0.371824350921849,0.710023632086096,NA
"ENSG00000230479",1.57291607484269,-0.293631416521335,0.284845799696035,-0.928451575145055,0.35317337584129,NA
"ENSG00000230490",4.59563328076509,-0.412620022841217,0.370821544851717,-1.11836458695683,0.263411312541653,NA
"ENSG00000230500",1.05877639177917,-0.0333510451587949,0.254198357678671,-0.267052334022108,0.789428867039425,NA
"ENSG00000230506",0.529884535941046,-0.0843877203908631,0.163293543531748,-0.279839187034276,0.779600885396642,NA
"ENSG00000230508",4.83207973631372,-0.121260988111928,0.368967108889781,-0.275527848435787,0.782910733506814,NA
"ENSG00000230521",1.262536633134,0.0295925322897739,0.28294407779054,0.0566553080236855,0.954819775826411,NA
"ENSG00000230522",1.39482974495837,0.172342590589854,0.172044362801783,0.414199241643002,0.678728197157132,NA
"ENSG00000230524",0.985110741229012,0.127082166690589,0.262852506281598,0.679495207651726,0.496824143111952,NA
"ENSG00000230525",0.79303334973149,0.0148762824515238,0.224944562962057,0.341318912496931,0.732863511745159,NA
"ENSG00000230530",0.675543429802028,-0.087475904128122,0.220198292019078,-0.324537666667965,0.745531010174506,NA
"ENSG00000230534",0.66171590985596,0.133283997798039,0.153311290153424,0.374534334793329,0.708006816840038,NA
"ENSG00000230537",1.08184535220411,-0.0849317053905465,0.247614753948311,0.0453969367550827,0.96379092258751,NA
"ENSG00000230549",1.02876846177422,0.183088853687493,0.229920070029111,0.902917792583256,0.366569526759977,NA
"ENSG00000230550",0.857784558502779,0.0257875057268997,0.214199401751148,0.575050330046565,0.565257258777392,NA
"ENSG00000230568",1.30051498451904,-0.259978570371887,0.270628910915087,-1.21878472164488,0.222925911868388,NA
